-1.0363e-05	-0.036412	2.5591e-05	-1.5756e-05	0.071749	-1.0935e-06	1.9744	1.9744	0.00020168	0.00017927	-2.2263e-06	0.022798	-3.784e-06	-3.8319e-06	0.038789	-4.7248e-06	-8.1237e-06	-0.059247	2.9371e-05
-1.0682e-05	-0.034924	2.5568e-05	-1.5916e-05	0.074399	-1.1566e-06	1.9718	1.9718	0.00020273	0.00018012	-2.3108e-06	0.0236	-3.8764e-06	-3.903e-06	0.039299	-4.723e-06	-8.3574e-06	-0.058563	2.944e-05
-1.1003e-05	-0.033384	2.5543e-05	-1.6071e-05	0.077001	-1.2181e-06	1.9692	1.9692	0.00020378	0.00018097	-2.3968e-06	0.024413	-3.9688e-06	-3.9734e-06	0.0398	-4.7208e-06	-8.5927e-06	-0.057839	2.9508e-05
-1.1327e-05	-0.031793	2.5518e-05	-1.6223e-05	0.079554	-1.278e-06	1.9666	1.9666	0.0002048	0.0001818	-2.4842e-06	0.025238	-4.0612e-06	-4.0432e-06	0.040293	-4.7183e-06	-8.8297e-06	-0.057075	2.9575e-05
-1.1655e-05	-0.030152	2.5491e-05	-1.637e-05	0.082058	-1.3364e-06	1.9638	1.9638	0.00020582	0.00018262	-2.5731e-06	0.026073	-4.1536e-06	-4.1122e-06	0.040778	-4.7155e-06	-9.0681e-06	-0.056272	2.9641e-05
-1.1985e-05	-0.028462	2.5463e-05	-1.6513e-05	0.084511	-1.3934e-06	1.961	1.9611	0.00020682	0.00018343	-2.6634e-06	0.02692	-4.246e-06	-4.1805e-06	0.041253	-4.7123e-06	-9.308e-06	-0.05543	2.9705e-05
-1.2318e-05	-0.026724	2.5434e-05	-1.6652e-05	0.086914	-1.4489e-06	1.9582	1.9582	0.00020781	0.00018423	-2.7551e-06	0.027776	-4.3383e-06	-4.248e-06	0.04172	-4.7088e-06	-9.5492e-06	-0.054551	2.9769e-05
-1.2654e-05	-0.024938	2.5404e-05	-1.6787e-05	0.089265	-1.5031e-06	1.9553	1.9553	0.00020878	0.00018502	-2.8482e-06	0.028644	-4.4306e-06	-4.3148e-06	0.042178	-4.705e-06	-9.7918e-06	-0.053635	2.9831e-05
-1.2992e-05	-0.023107	2.5373e-05	-1.6919e-05	0.091565	-1.5559e-06	1.9523	1.9523	0.00020974	0.0001858	-2.9426e-06	0.029521	-4.5229e-06	-4.3808e-06	0.042626	-4.7009e-06	-1.0036e-05	-0.052683	2.9892e-05
-1.3333e-05	-0.021231	2.5341e-05	-1.7046e-05	0.093812	-1.6073e-06	1.9493	1.9493	0.00021069	0.00018657	-3.0384e-06	0.030409	-4.6151e-06	-4.4459e-06	0.043066	-4.6965e-06	-1.0281e-05	-0.051696	2.9952e-05
-1.3677e-05	-0.019311	2.5308e-05	-1.717e-05	0.096007	-1.6574e-06	1.9462	1.9462	0.00021163	0.00018733	-3.1355e-06	0.031306	-4.7072e-06	-4.5102e-06	0.043495	-4.6918e-06	-1.0527e-05	-0.050675	3.0011e-05
-1.4022e-05	-0.017348	2.5274e-05	-1.729e-05	0.098148	-1.7062e-06	1.943	1.9431	0.00021255	0.00018808	-3.234e-06	0.032212	-4.7993e-06	-4.5736e-06	0.043916	-4.6869e-06	-1.0774e-05	-0.049621	3.0069e-05
-1.4371e-05	-0.015343	2.5238e-05	-1.7407e-05	0.10024	-1.7538e-06	1.9399	1.9399	0.00021346	0.00018882	-3.3337e-06	0.033128	-4.8913e-06	-4.6361e-06	0.044327	-4.6816e-06	-1.1023e-05	-0.048534	3.0126e-05
-1.4721e-05	-0.013298	2.5202e-05	-1.7519e-05	0.10227	-1.8e-06	1.9366	1.9366	0.00021436	0.00018955	-3.4347e-06	0.034053	-4.9832e-06	-4.6977e-06	0.044728	-4.6761e-06	-1.1272e-05	-0.047415	3.0182e-05
-1.5074e-05	-0.011213	2.5166e-05	-1.7629e-05	0.10425	-1.8449e-06	1.9333	1.9334	0.00021525	0.00019027	-3.5369e-06	0.034987	-5.0751e-06	-4.7584e-06	0.045119	-4.6704e-06	-1.1522e-05	-0.046266	3.0237e-05
-1.5428e-05	-0.0090893	2.5128e-05	-1.7734e-05	0.10617	-1.8886e-06	1.93	1.93	0.00021613	0.00019098	-3.6404e-06	0.03593	-5.1668e-06	-4.8181e-06	0.045501	-4.6643e-06	-1.1773e-05	-0.045087	3.0291e-05
-1.5785e-05	-0.0069285	2.5089e-05	-1.7837e-05	0.10804	-1.931e-06	1.9266	1.9267	0.000217	0.00019169	-3.7451e-06	0.036881	-5.2585e-06	-4.8769e-06	0.045872	-4.6581e-06	-1.2025e-05	-0.043879	3.0345e-05
-1.6144e-05	-0.0047314	2.505e-05	-1.7936e-05	0.10985	-1.9722e-06	1.9232	1.9233	0.00021786	0.00019238	-3.851e-06	0.03784	-5.35e-06	-4.9347e-06	0.046234	-4.6516e-06	-1.2278e-05	-0.042642	3.0397e-05
-1.6504e-05	-0.0024992	2.5009e-05	-1.8032e-05	0.11161	-2.0121e-06	1.9198	1.9198	0.00021871	0.00019307	-3.9581e-06	0.038807	-5.4415e-06	-4.9914e-06	0.046585	-4.6448e-06	-1.2532e-05	-0.041379	3.0448e-05
-1.6867e-05	-0.0002329	2.4968e-05	-1.8124e-05	0.11331	-2.0508e-06	1.9163	1.9163	0.00021955	0.00019375	-4.0663e-06	0.039782	-5.5328e-06	-5.0472e-06	0.046926	-4.6379e-06	-1.2786e-05	-0.040089	3.0498e-05
-1.7231e-05	0.0020663	2.4927e-05	-1.8213e-05	0.11496	-2.0882e-06	1.9128	1.9128	0.00022037	0.00019442	-4.1756e-06	0.040764	-5.6241e-06	-5.1019e-06	0.047257	-4.6307e-06	-1.3041e-05	-0.038774	3.0548e-05
-1.7597e-05	0.0043973	2.4884e-05	-1.83e-05	0.11655	-2.1244e-06	1.9092	1.9093	0.00022119	0.00019509	-4.286e-06	0.041754	-5.7152e-06	-5.1555e-06	0.047578	-4.6233e-06	-1.3296e-05	-0.037434	3.0597e-05
-1.7965e-05	0.0067589	2.4841e-05	-1.8383e-05	0.11808	-2.1593e-06	1.9057	1.9057	0.000222	0.00019574	-4.3975e-06	0.042751	-5.8062e-06	-5.2081e-06	0.047888	-4.6157e-06	-1.3552e-05	-0.03607	3.0644e-05
-1.8334e-05	0.00915	2.4797e-05	-1.8463e-05	0.11956	-2.193e-06	1.902	1.9021	0.0002228	0.00019639	-4.5101e-06	0.043754	-5.897e-06	-5.2596e-06	0.048188	-4.6078e-06	-1.3809e-05	-0.034684	3.0691e-05
-1.8705e-05	0.01157	2.4753e-05	-1.854e-05	0.12098	-2.2255e-06	1.8984	1.8984	0.00022359	0.00019703	-4.6237e-06	0.044764	-5.9877e-06	-5.3099e-06	0.048477	-4.5998e-06	-1.4066e-05	-0.033276	3.0738e-05
-1.9077e-05	0.014016	2.4708e-05	-1.8615e-05	0.12234	-2.2567e-06	1.8947	1.8948	0.00022438	0.00019766	-4.7383e-06	0.045781	-6.0783e-06	-5.3592e-06	0.048756	-4.5916e-06	-1.4324e-05	-0.031846	3.0783e-05
-1.9451e-05	0.016489	2.4662e-05	-1.8686e-05	0.12365	-2.2867e-06	1.8911	1.8911	0.00022515	0.00019829	-4.8539e-06	0.046803	-6.1687e-06	-5.4073e-06	0.049024	-4.5832e-06	-1.4582e-05	-0.030397	3.0828e-05
-1.9826e-05	0.018987	2.4615e-05	-1.8755e-05	0.1249	-2.3155e-06	1.8873	1.8874	0.00022592	0.0001989	-4.9705e-06	0.047832	-6.259e-06	-5.4543e-06	0.049281	-4.5746e-06	-1.4841e-05	-0.028929	3.0872e-05
-2.0202e-05	0.021509	2.4569e-05	-1.8821e-05	0.12609	-2.3431e-06	1.8836	1.8836	0.00022667	0.00019951	-5.088e-06	0.048865	-6.3492e-06	-5.5002e-06	0.049528	-4.5659e-06	-1.5099e-05	-0.027442	3.0915e-05
-2.058e-05	0.024053	2.4521e-05	-1.8884e-05	0.12722	-2.3695e-06	1.8799	1.8799	0.00022742	0.00020012	-5.2064e-06	0.049905	-6.4391e-06	-5.5449e-06	0.049764	-4.557e-06	-1.5359e-05	-0.025938	3.0958e-05
-2.0959e-05	0.02662	2.4473e-05	-1.8945e-05	0.1283	-2.3946e-06	1.8761	1.8761	0.00022816	0.00020072	-5.3258e-06	0.050949	-6.529e-06	-5.5884e-06	0.04999	-4.5479e-06	-1.5618e-05	-0.024417	3.1e-05
-2.1339e-05	0.029206	2.4425e-05	-1.9003e-05	0.12932	-2.4186e-06	1.8723	1.8724	0.0002289	0.00020131	-5.4459e-06	0.051998	-6.6186e-06	-5.6307e-06	0.050205	-4.5387e-06	-1.5878e-05	-0.022881	3.1041e-05
-2.172e-05	0.031812	2.4376e-05	-1.9059e-05	0.13029	-2.4414e-06	1.8685	1.8686	0.00022962	0.00020189	-5.567e-06	0.053052	-6.7081e-06	-5.6718e-06	0.050409	-4.5293e-06	-1.6138e-05	-0.02133	3.1082e-05
-2.2102e-05	0.034436	2.4327e-05	-1.9112e-05	0.1312	-2.4629e-06	1.8647	1.8648	0.00023034	0.00020247	-5.6888e-06	0.054111	-6.7974e-06	-5.7118e-06	0.050602	-4.5197e-06	-1.6399e-05	-0.019765	3.1122e-05
